country,year,admin,breakdown,age,fh,ghist10,wfm,gini_,shugart
Honduras,1985,Roberto Suazo Córdova,0,3,9,-.014946451,.01257019,55.711109,16
Honduras,1986,José Simón Azcona del Hoyo,0,4,9,-.01645994,.0034719554,55.325554,16
Honduras,1987,José Simón Azcona del Hoyo,0,5,9,-.0088271303,.0018677762,54.939999,16
Honduras,1988,José Simón Azcona del Hoyo,0,6,9,-.0052897208,.0093016205,54.626667,16
Honduras,1989,José Simón Azcona del Hoyo,0,7,9,-.0029221964,.015303892,54.313332,16
Honduras,1990,Rafael Leonardo Callejas Romero,0,8,9,-.0055881338,.012261269,54,16
Honduras,1991,Rafael Leonardo Callejas Romero,0,9,9,-.0046019433,.0057793073,54,16
Honduras,1992,Rafael Leonardo Callejas Romero,0,10,9,.0025749952,.0081468197,50,16
Honduras,1993,Rafael Leonardo Callejas Romero,0,11,8,.0099412734,.0026083738,52.630001,16
Honduras,1994,Carlos Roberto Reina Idiáquez,0,12,8,.0049339174,.0026581269,54,16
Honduras,1995,Carlos Roberto Reina Idiáquez,0,13,8,.0054049189,.0016658125,54.950001,16
Honduras,1996,Carlos Roberto Reina Idiáquez,0,14,8,.0088723106,.012540349,55.900002,16
Honduras,1997,Carlos Roberto Reina Idiáquez,0,15,9,.0086213201,.027647668,57.100002,16
Honduras,1998,Carlos Roberto Flores Facussé,0,16,9,.0077408291,.016615594,58.299999,16
Honduras,1999,Carlos Roberto Flores Facussé,0,17,8,.0024456799,.01662047,59.5,16
Honduras,2000,Carlos Roberto Flores Facussé,0,18,8,.0087142885,.020056076,53.200001,16
Honduras,2001,Carlos Roberto Flores Facussé,0,19,8,.0089234738,.01069156,53.450001,16
Honduras,2002,Ricardo Rodolfo Maduro Joest,0,20,8,.0078007868,.0094063161,53.700001,16
Honduras,2003,Ricardo Rodolfo Maduro Joest,0,21,8,.0068027815,.012033734,53.950001,16
Honduras,2004,Ricardo Rodolfo Maduro Joest,0,22,8,.014707075,.010100353,54.200001,16
Honduras,2005,Ricardo Rodolfo Maduro Joest,0,23,8,.017093724,.012121148,54.5,16
Honduras,2006,José Manuel Zelaya Rosales,0,24,8,.02041309,,,
Honduras,2007,José Manuel Zelaya Rosales,0,25,8,.021970704,,,
Honduras,2008,José Manuel Zelaya Rosales,0,26,8,.023202103,,,
Honduras,2009,Roberto Micheletti Bain,1,27,6,.023199912,,,
Honduras,2010,Porfirio Lobo Sosa,,28,6,.021803185,,,
Haiti,1900,Tirésias Antoine Auguste Simon-Sam,,,,.10425216,,,
Haiti,1901,Tirésias Antoine Auguste Simon-Sam,,,,.10607189,,,
Haiti,1902,Pierre Nord Alexis  ,,,,.10743506,,,
Haiti,1903,Pierre Nord Alexis  ,,,,.10328345,,,
Haiti,1904,Pierre Nord Alexis  ,,,,.10390996,,,
Haiti,1905,Pierre Nord Alexis  ,,,,.10584361,,,
Haiti,1906,Pierre Nord Alexis  ,,,,.10769596,,,
Haiti,1907,Pierre Nord Alexis  ,,,,.10913903,,,
Haiti,1908,"François C. Antoine ""A.T."" Simon",,,,.10710453,,,
Haiti,1909,"François C. Antoine ""A.T."" Simon",,,,.10859443,,,
Haiti,1910,"François C. Antoine ""A.T."" Simon",,,,.11153957,,,
Haiti,1911,Jean-Jacques Dessalines Michel Cincinnatus Leconte,,,,.11362085,,,
Haiti,1912,Jean Antoine Tancrède Auguste,,,,.11470097,,,
Haiti,1913,Michel Oreste Lafontant,,,,.11470097,,,
Haiti,1914,Joseph Davilmar Théodore,,,,.11937718,,,
Haiti,1915,Philippe Sudre Dartiguenave,,,,.1235364,,,
Haiti,1916,Philippe Sudre Dartiguenave,,,,.12302612,,,
Haiti,1917,Philippe Sudre Dartiguenave,,,,.1201015,,,
Haiti,1918,Philippe Sudre Dartiguenave,,,,.1201015,,,
Haiti,1919,Philippe Sudre Dartiguenave,,,,.12945393,,,
Haiti,1920,Philippe Sudre Dartiguenave,,,,.13257916,,,
Haiti,1921,Philippe Sudre Dartiguenave,,,,.11806036,,,
Haiti,1922,Louis Eustache Antoine François Joseph Borno,,,,.10547839,,,
Haiti,1923,Louis Eustache Antoine François Joseph Borno,,,,.093479745,,,
Haiti,1924,Louis Eustache Antoine François Joseph Borno,,,,.079248644,,,
Haiti,1925,Louis Eustache Antoine François Joseph Borno,,,,.065198205,,,
Haiti,1926,Louis Eustache Antoine François Joseph Borno,,,,.051269177,,,
Haiti,1927,Louis Eustache Antoine François Joseph Borno,,,,.047616605,,,
Haiti,1928,Louis Eustache Antoine François Joseph Borno,,,,.043699119,,,
Haiti,1929,Louis Eustache Antoine François Joseph Borno,,,,.019043561,,,
Haiti,1930,Sténio Joseph Vincent,,,,.0029582134,,,
Haiti,1931,Sténio Joseph Vincent,,,,.0046705445,,,
Haiti,1932,Sténio Joseph Vincent,,,,-.0015879989,,,
Haiti,1933,Sténio Joseph Vincent,,,,-.0067567024,,,
Haiti,1934,Sténio Joseph Vincent,,,,-.011884624,,,
Haiti,1935,Sténio Joseph Vincent,,,,-.017042335,,,
Haiti,1936,Sténio Joseph Vincent,,,,-.014660233,,,
Haiti,1937,Sténio Joseph Vincent,,,,-.020808233,,,
Haiti,1938,Sténio Joseph Vincent,,,,-.026414348,,,
Haiti,1939,Sténio Joseph Vincent,,,,-.022406591,,,
Haiti,1940,Sténio Joseph Vincent,,,,-.021802062,,,
Haiti,1941,Élie Lescot ,,,,-.023762593,,,
Haiti,1942,Élie Lescot ,,,,-.021512732,,,
Haiti,1943,Élie Lescot ,,,,-.01411858,,,
Haiti,1944,Élie Lescot ,,,,-.01017668,,,
Haiti,1945,Élie Lescot ,,4,,.00044878814,,,23
Haiti,1946,Dumarsais Estimé,,5,,.0022761514,,,19
Haiti,1947,Dumarsais Estimé,,6,,.0027514254,,,19
Haiti,1948,Dumarsais Estimé,,7,,.002201423,,,19
Haiti,1949,Dumarsais Estimé,,8,,.00080770726,,,19
Haiti,1950,Paul Eugène Magloire,,9,,-.0020912867,,,24
Haiti,1951,Paul Eugène Magloire,,10,,-.00027291305,,,24
Haiti,1952,Paul Eugène Magloire,,11,,.0037763377,,,24
Haiti,1953,Paul Eugène Magloire,,12,,.0061084367,,,24
Haiti,1954,Paul Eugène Magloire,,13,,.0046833241,,,24
Haiti,1955,Paul Eugène Magloire,,14,,-.00039487958,,,24
Haiti,1956,Joseph Nemours Pierre-Louis,,15,,-.0033402967,,,24
Haiti,1957,"François Duvalier ""Papa Doc""",,16,,-.0012605023,,,23
Haiti,1958,"François Duvalier ""Papa Doc""",,1,,.0066586379,,,23
Haiti,1959,"François Duvalier ""Papa Doc""",,2,,.013811782,,,23
Haiti,1960,"François Duvalier ""Papa Doc""",,3,,.0061652795,,,23
Haiti,1961,"François Duvalier ""Papa Doc""",,4,,-.0072588567,,,23
Haiti,1962,"François Duvalier ""Papa Doc""",,5,,.0067435293,,,23
Haiti,1963,"François Duvalier ""Papa Doc""",,6,,-.00048999139,,,23
Haiti,1964,"François Duvalier ""Papa Doc""",,7,,-.0052826614,,,22
Haiti,1965,"François Duvalier ""Papa Doc""",,8,,-.0043583955,,,22
Haiti,1966,"François Duvalier ""Papa Doc""",,9,,-.0049770032,,,22
Haiti,1967,"François Duvalier ""Papa Doc""",,10,,-.013297525,,,22
Haiti,1968,"François Duvalier ""Papa Doc""",,11,,-.011947687,,,22
Haiti,1969,"François Duvalier ""Papa Doc""",,12,,-.013662078,,,22
Haiti,1970,"François Duvalier ""Papa Doc""",,13,,-.014007255,,,22
Haiti,1971,"Jean-Claude Duvalier ""Baby Doc""",,14,,-.0012531376,,,22
Haiti,1972,"Jean-Claude Duvalier ""Baby Doc""",,15,1,-.0091979606,,,22
Haiti,1973,"Jean-Claude Duvalier ""Baby Doc""",,16,2,-.005278891,,,22
Haiti,1974,"Jean-Claude Duvalier ""Baby Doc""",,17,2,.0031174645,,,22
Haiti,1975,"Jean-Claude Duvalier ""Baby Doc""",,18,2,-.0012513867,,,22
Haiti,1976,"Jean-Claude Duvalier ""Baby Doc""",,19,2,.0063155964,,,22
Haiti,1977,"Jean-Claude Duvalier ""Baby Doc""",,20,1,.010502309,,,22
Haiti,1978,"Jean-Claude Duvalier ""Baby Doc""",,21,1,.013121153,,,22
Haiti,1979,"Jean-Claude Duvalier ""Baby Doc""",,22,1,.017053267,,,22
Haiti,1980,"Jean-Claude Duvalier ""Baby Doc""",,23,1,.024299905,,,22
Haiti,1981,"Jean-Claude Duvalier ""Baby Doc""",,24,1,.012730251,,,22
Haiti,1982,"Jean-Claude Duvalier ""Baby Doc""",,25,1,.0073726983,,,22
Haiti,1983,"Jean-Claude Duvalier ""Baby Doc""",,26,1,.0062682405,,,22
Haiti,1984,"Jean-Claude Duvalier ""Baby Doc""",,27,1,-.00030460834,,,22
Haiti,1985,"Jean-Claude Duvalier ""Baby Doc""",,28,1,.0015823237,,,22
Haiti,1986,Henri Namphy,,29,5,-.0074441279,,,22
Haiti,1987,Henri Namphy,,1,3,-.028229697,,,5
Haiti,1988,Prosper Avril,,2,2,-.024062054,,,5
Haiti,1989,Prosper Avril,,3,2,-.020860216,,,5
Haiti,1990,Ertha Pascal-Trouillot,,4,6,-.020777946,.000097610122,,5
Haiti,1991,Joseph C. Nérette,,5,0,-.047061075,.000057248795,,5
Haiti,1992,Marc Bazin,,1,0,-.12530784,0,,5
Haiti,1993,Jean-Bertrand Aristide,,2,0,-.10789312,0,,5
Haiti,1994,Jean-Bertrand Aristide,,3,4,-.11513592,0,,5
Haiti,1995,Jean-Bertrand Aristide,,1,4,-.029701764,0,,5
Haiti,1996,René Garcia Préval,0,2,5,-.012770955,.000030074159,,5
Haiti,1997,René Garcia Préval,0,3,5,-.0077738259,,,5
Haiti,1998,René Garcia Préval,0,4,4,-.0057441662,,,5
Haiti,1999,René Garcia Préval,1,5,4,-.0034515578,,,5
Haiti,2000,René Garcia Préval,,6,3,-.004323876,,,5
Haiti,2001,Jean-Bertrand Aristide,,7,2,-.0072525819,,,5
Haiti,2002,Jean-Bertrand Aristide,,8,2,-.0086131254,,,5
Haiti,2003,Jean-Bertrand Aristide,,9,2,-.0090566212,,,5
Haiti,2004,Boniface Alexandre,,10,1,-.00046933329,,,5
Haiti,2005,Boniface Alexandre,,1,1,-.024767047,,,5
Haiti,2006,René Garcia Préval,,2,5,-.01450573,,,
Haiti,2007,René Garcia Préval,0,1,5,.011451238,,,
Haiti,2008,René Garcia Préval,0,2,5,.0051270416,,,
Haiti,2009,René Garcia Préval,0,3,5,.0070528444,,,
Haiti,2010,René Garcia Préval,0,4,5,.0070528444,,,
Mexico,1900,Porfirio de la Cruz Porfirio Díaz,,,,.02924929,,,
Mexico,1901,Porfirio de la Cruz Porfirio Díaz,,,,.051678665,,,
Mexico,1902,Porfirio de la Cruz Porfirio Díaz,,,,.044772815,,,
Mexico,1903,Porfirio de la Cruz Porfirio Díaz,,,,.035718787,,,
Mexico,1904,Porfirio de la Cruz Porfirio Díaz,,,,.029953988,,,
Mexico,1905,Porfirio de la Cruz Porfirio Díaz,,,,.02924929,,,
Mexico,1906,Porfirio de la Cruz Porfirio Díaz,,,,.021917248,,,
Mexico,1907,Porfirio de la Cruz Porfirio Díaz,,,,.019714583,,,
Mexico,1908,Porfirio de la Cruz Porfirio Díaz,,,,.01617633,,,
Mexico,1909,Porfirio de la Cruz Porfirio Díaz,,,,.0148803,,,
Mexico,1910,Porfirio de la Cruz Porfirio Díaz,,,,.012277729,,,
Mexico,1911,Francisco Indalécio Madero,,,,.0016014554,,,
Mexico,1912,Francisco Indalécio Madero,0,,,.0012137413,,,
Mexico,1913,Victoriano de la Huerta Márquez,1,,,.0096588647,,,
Mexico,1914,Eulalio Martín Gutiérrez Ortiz,,,,.012948838,,,
Mexico,1915,Venustiano Carranza de la Garza,,,,.016120953,,,
Mexico,1916,Venustiano Carranza de la Garza,,,,.017334238,,,
Mexico,1917,Venustiano Carranza de la Garza,,,,.016220495,,,
Mexico,1918,Venustiano Carranza de la Garza,,,,.014090174,,,
Mexico,1919,Venustiano Carranza de la Garza,,,,.012334843,,,
Mexico,1920,Alvaro Obregón Salido,,,,.011169149,,,
Mexico,1921,Alvaro Obregón Salido,,,,.0099549051,,,
Mexico,1922,Alvaro Obregón Salido,,,,.009304015,,,
Mexico,1923,Alvaro Obregón Salido,,,,.0082450518,,,
Mexico,1924,Plutarco Elías Calles,,,,.0079169637,,,
Mexico,1925,Plutarco Elías Calles,,,,.007781921,,,
Mexico,1926,Plutarco Elías Calles,,,,.0072366525,,,
Mexico,1927,Plutarco Elías Calles,,,,.0059632305,,,
Mexico,1928,Emilio Cándido Portes Gil,,,,.0051835491,,,
Mexico,1929,Emilio Cándido Portes Gil,,,,.00043137159,,,
Mexico,1930,Pascual Ortiz Rubio,,,,-.003766787,,,
Mexico,1931,Pascual Ortiz Rubio,,,,-.0022027229,,,
Mexico,1932,Abelardo Luján Rodríguez,,,,-.0046686018,,,
Mexico,1933,Abelardo Luján Rodríguez,,,,-.0056287856,,,
Mexico,1934,Lázaro Cárdenas del Río,,,,-.0021323645,,,
Mexico,1935,Lázaro Cárdenas del Río,,,,.00016233617,,,
Mexico,1936,Lázaro Cárdenas del Río,,,,.003085047,,,
Mexico,1937,Lázaro Cárdenas del Río,,,,.0047014127,,,
Mexico,1938,Lázaro Cárdenas del Río,,,,.0051843207,,,
Mexico,1939,Lázaro Cárdenas del Río,,,,.01063432,,,
Mexico,1940,Manuel Ávila Camacho,,,,.013613758,,,
Mexico,1941,Manuel Ávila Camacho,,,,.015775507,,,
Mexico,1942,Manuel Ávila Camacho,,,,.021672683,,,
Mexico,1943,Manuel Ávila Camacho,,,,.023766132,,,
Mexico,1944,Manuel Ávila Camacho,,,,.021446101,,,
Mexico,1945,Manuel Ávila Camacho,,16,,.018220339,,,16
Mexico,1946,Miguel Alemán Váldez,,17,,.015735736,,,16
Mexico,1947,Miguel Alemán Váldez,,18,,.014840242,,,16
Mexico,1948,Miguel Alemán Váldez,,19,,.015711201,,,16
Mexico,1949,Miguel Alemán Váldez,,20,,.017631723,,,16
Mexico,1950,Miguel Alemán Váldez,,21,,.022507075,,,16
Mexico,1951,Miguel Alemán Váldez,,22,,.021873035,,,16
Mexico,1952,Adolfo Ruiz Cortines,,23,,.016946426,,,16
Mexico,1953,Adolfo Ruiz Cortines,,24,,.01697831,,,16
Mexico,1954,Adolfo Ruiz Cortines,,25,,.017613292,,,16
Mexico,1955,Adolfo Ruiz Cortines,,26,,.021057451,,,16
Mexico,1956,Adolfo Ruiz Cortines,,27,,.022377584,,,16
Mexico,1957,Adolfo Ruiz Cortines,,28,,.024882494,,,16
Mexico,1958,Adolfo López Mateos,,29,,.025649216,,,16
Mexico,1959,Adolfo López Mateos,,30,,.022746507,,,16
Mexico,1960,Adolfo López Mateos,,31,,.02343066,,,16
Mexico,1961,Adolfo López Mateos,,32,,.022112122,,,16
Mexico,1962,Adolfo López Mateos,,33,,.024750469,.016543621,,16
Mexico,1963,Adolfo López Mateos,,34,,.028496731,.020007212,,16
Mexico,1964,Gustavo Díaz Ordaz Bolaños,,35,,.03386331,.012946839,55.5,16
Mexico,1965,Gustavo Díaz Ordaz Bolaños,,36,,.032502607,.011847542,55.939999,16
Mexico,1966,Gustavo Díaz Ordaz Bolaños,,37,,.031979427,.011029169,56.380001,16
Mexico,1967,Gustavo Díaz Ordaz Bolaños,,38,,.031394713,.0097021069,56.82,16
Mexico,1968,Gustavo Díaz Ordaz Bolaños,,39,,.035702299,.010441837,57.260002,16
Mexico,1969,Gustavo Díaz Ordaz Bolaños,,40,,.035973668,.0091526126,57.700001,16
Mexico,1970,Luis Echeverría Álvarez,,41,,.034482788,.0074351598,57.728573,16
Mexico,1971,Luis Echeverría Álvarez,,42,,.03318949,.0064639589,57.757145,16
Mexico,1972,Luis Echeverría Álvarez,,43,6,.036545627,.0047375071,57.785713,16
Mexico,1973,Luis Echeverría Álvarez,,44,7,.03625707,.0062427083,57.814285,16
Mexico,1974,Luis Echeverría Álvarez,,45,7,.030370016,.008973523,57.842857,16
Mexico,1975,Luis Echeverría Álvarez,,46,7,.029759998,.010268035,57.871429,16
Mexico,1976,José López Portillo y Pacheco,,47,6,.028432751,.010424989,57.900002,16
Mexico,1977,José López Portillo y Pacheco,,48,7,.026442669,.015331986,53.950001,16
Mexico,1978,José López Portillo y Pacheco,,49,6,.026521496,.021530084,50,16
Mexico,1979,José López Portillo y Pacheco,,50,7,.033257976,.035311576,50.082855,16
Mexico,1980,José López Portillo y Pacheco,,51,7,.036669716,.077461943,50.165714,16
Mexico,1981,José López Portillo y Pacheco,,52,7,.042386416,.084092505,50.248573,16
Mexico,1982,Miguel de la Madrid Hurtado,,53,7,.034679741,.097710669,50.331429,16
Mexico,1983,Miguel de la Madrid Hurtado,,54,7,.023877217,.10872639,50.414288,16
Mexico,1984,Miguel de la Madrid Hurtado,,55,7,.022718107,.12367458,50.497143,16
Mexico,1985,Miguel de la Madrid Hurtado,,56,6,.020544354,.10407172,50.580002,16
Mexico,1986,Miguel de la Madrid Hurtado,,57,6,.013391701,.05359583,51.460003,16
Mexico,1987,Miguel de la Madrid Hurtado,,58,6,.012684692,.085151829,52.34,16
Mexico,1988,Carlos Salinas de Gortari,,59,7,.0059003229,.073284753,53.220001,16
Mexico,1989,Carlos Salinas de Gortari,0,1,7,.0075202174,.074309379,54.099998,16
Mexico,1990,Carlos Salinas de Gortari,0,2,6,.015352978,.074775524,54.98,16
Mexico,1991,Carlos Salinas de Gortari,0,3,6,.017254749,.053190023,53.386665,16
Mexico,1992,Carlos Salinas de Gortari,0,4,7,.017279055,.028646007,51.793335,16
Mexico,1993,Carlos Salinas de Gortari,0,5,6,.014589169,.0231457,50.200001,16
Mexico,1994,Ernesto Zedillo Ponce de León,0,6,6,.016220691,.021059668,50.849998,16
Mexico,1995,Ernesto Zedillo Ponce de León,0,7,6,.0043637506,.030148249,51.5,16
Mexico,1996,Ernesto Zedillo Ponce de León,0,8,7,.0077905445,.039691284,52.150002,16
Mexico,1997,Ernesto Zedillo Ponce de León,0,9,7,.012246056,.037724067,52.799999,16
Mexico,1998,Ernesto Zedillo Ponce de León,0,10,7,.016406713,.02363752,50.895,16
Mexico,1999,Ernesto Zedillo Ponce de León,0,11,7,.016628684,.027241021,48.990002,16
Mexico,2000,Vicente Fox Quesada,0,12,9,.018625522,.036515929,50.43,16
Mexico,2001,Vicente Fox Quesada,0,13,9,.015135628,.026472894,51.869999,16
Mexico,2002,Vicente Fox Quesada,0,14,10,.01320812,.026966915,50.775002,16
Mexico,2003,Vicente Fox Quesada,0,15,10,.013423819,.032083713,49.68,16
Mexico,2004,Vicente Fox Quesada,0,16,10,.01382203,.037530672,47.865002,16
Mexico,2005,Vicente Fox Quesada,0,17,10,.023850389,.047555201,46.049999,16
Mexico,2006,Felipe de Jesús Calderón Hinojosa,0,18,9,.024122613,,,
Mexico,2007,Felipe de Jesús Calderón Hinojosa,0,19,9,.021189326,,,
Mexico,2008,Felipe de Jesús Calderón Hinojosa,0,20,9,.018211037,,,
Mexico,2009,Felipe de Jesús Calderón Hinojosa,0,21,9,.008293584,,,
Mexico,2010,Felipe de Jesús Calderón Hinojosa,0,22,8,.0035498848,,,
Nicaragua,1900,José Santos Zelaya López,,,,.049479019,,,
Nicaragua,1901,José Santos Zelaya López,,,,.049684346,,,
Nicaragua,1902,José Santos Zelaya López,,,,.042548116,,,
Nicaragua,1903,José Santos Zelaya López,,,,.041832156,,,
Nicaragua,1904,José Santos Zelaya López,,,,.04518364,,,
Nicaragua,1905,José Santos Zelaya López,,,,.04954746,,,
Nicaragua,1906,José Santos Zelaya López,,,,.04983101,,,
Nicaragua,1907,José Santos Zelaya López,,,,.056601509,,,
Nicaragua,1908,José Santos Zelaya López,,,,.062569402,,,
Nicaragua,1909,José Madriz Rodríguez,,,,.061173242,,,
Nicaragua,1910,Juan José Estrada Morales,,,,.062309217,,,
Nicaragua,1911,Adolfo Díaz Recinos,,,,.063269116,,,
Nicaragua,1912,Adolfo Díaz Recinos,,,,.070450217,,,
Nicaragua,1913,Adolfo Díaz Recinos,,,,.077600501,,,
Nicaragua,1914,Adolfo Díaz Recinos,,,,.078674562,,,
Nicaragua,1915,Adolfo Díaz Recinos,,,,.077769734,,,
Nicaragua,1916,Adolfo Díaz Recinos,,,,.083448216,,,
Nicaragua,1917,Emiliano Chamorro Vargas,,,,.080582559,,,
Nicaragua,1918,Emiliano Chamorro Vargas,,,,.078415237,,,
Nicaragua,1919,Emiliano Chamorro Vargas,,,,.089236669,,,
Nicaragua,1920,Emiliano Chamorro Vargas,,,,.090036064,,,
Nicaragua,1921,Diego Manuel Chamorro Bolaños,,,,.087900147,,,
Nicaragua,1922,Diego Manuel Chamorro Bolaños,,,,.078236856,,,
Nicaragua,1923,Bartolomé Martínez Gonzalez,,,,.067868657,,,
Nicaragua,1924,Bartolomé Martínez Gonzalez,,,,.065964021,,,
Nicaragua,1925,Bartolomé Martínez Gonzalez,,,,.05987348,,,
Nicaragua,1926,Adolfo Díaz Recinos,,,,.04762134,,,
Nicaragua,1927,Adolfo Díaz Recinos,,,,.040430743,,,
Nicaragua,1928,Adolfo Díaz Recinos,,,,.04393423,,,
Nicaragua,1929,José María Moncada Tapia,,,,.05854575,,,
Nicaragua,1930,José María Moncada Tapia,0,,,.0011695153,,,
Nicaragua,1931,José María Moncada Tapia,0,,,-.025109969,,,
Nicaragua,1932,José María Moncada Tapia,0,,,-.013644275,,,
Nicaragua,1933,Juan Bautista Sacasa Sacasa,0,,,-.0086148474,,,
Nicaragua,1934,Juan Bautista Sacasa Sacasa,0,,,-.00035935984,,,
Nicaragua,1935,Juan Bautista Sacasa Sacasa,0,,,-.0019651728,,,
Nicaragua,1936,Carlos Alberto Brenes Jarquín,1,,,-.060377877,,,
Nicaragua,1937,Anastasio Somoza García,,,,-.054795239,,,
Nicaragua,1938,Anastasio Somoza García,,,,-.029231561,,,
Nicaragua,1939,Anastasio Somoza García,,,,.0017250744,,,
Nicaragua,1940,Anastasio Somoza García,,,,.014746992,,,
Nicaragua,1941,Anastasio Somoza García,,,,.017187381,,,
Nicaragua,1942,Anastasio Somoza García,,,,.019195581,,,
Nicaragua,1943,Anastasio Somoza García,,,,.01595284,,,
Nicaragua,1944,Anastasio Somoza García,,,,.015043825,,,
Nicaragua,1945,Anastasio Somoza García,,9,,.013625563,,,15
Nicaragua,1946,Anastasio Somoza García,,10,,.01990371,,,15
Nicaragua,1947,Víctor Manuel Román y Reyes,,11,,.022101786,,,15
Nicaragua,1948,Víctor Manuel Román y Reyes,,12,,.019626776,,,15
Nicaragua,1949,Víctor Manuel Román y Reyes,,13,,.014556766,,,15
Nicaragua,1950,Anastasio Somoza García,,14,,.011874198,,,15
Nicaragua,1951,Anastasio Somoza García,,15,,.014206817,,,15
Nicaragua,1952,Anastasio Somoza García,,16,,.017151374,,,15
Nicaragua,1953,Anastasio Somoza García,,17,,.017733071,,,15
Nicaragua,1954,Anastasio Somoza García,,18,,.020075142,,,15
Nicaragua,1955,Anastasio Somoza García,,19,,.022235466,,,15
Nicaragua,1956,Luis Anastasio Somoza Debayle,,20,,.023805017,,,15
Nicaragua,1957,Luis Anastasio Somoza Debayle,,21,,.026484657,,,15
Nicaragua,1958,Luis Anastasio Somoza Debayle,,22,,.02675318,,,15
Nicaragua,1959,Luis Anastasio Somoza Debayle,,23,,.020328691,,,15
Nicaragua,1960,Luis Anastasio Somoza Debayle,,24,,.015516148,,,15
Nicaragua,1961,Luis Anastasio Somoza Debayle,,25,,.014374579,,,15
Nicaragua,1962,Luis Anastasio Somoza Debayle,,26,,.01667349,,,15
Nicaragua,1963,René Schick Gutiérrez,,27,,.023479763,,,15
Nicaragua,1964,René Schick Gutiérrez,,28,,.028217368,,,15
Nicaragua,1965,René Schick Gutiérrez,,29,,.03176808,.01606679,,15
Nicaragua,1966,Lorenzo Guerrero Gutiérrez,,30,,.030205574,,,15
Nicaragua,1967,Anastasio Somoza Debayle,,31,,.034047518,,,15
Nicaragua,1968,Anastasio Somoza Debayle,,32,,.032390919,.010303103,,15
Nicaragua,1969,Anastasio Somoza Debayle,,33,,.037486002,.0087403469,,15
Nicaragua,1970,Anastasio Somoza Debayle,,34,,.036604751,.0080737304,,15
Nicaragua,1971,Anastasio Somoza Debayle,,35,,.03266345,.0054788785,,15
Nicaragua,1972,National Government Junta,,36,7,.023426803,.0073522772,,15
Nicaragua,1973,National Government Junta,,37,5,.019909335,.0073520429,,15
Nicaragua,1974,Anastasio Somoza Debayle,,38,5,.02278449,.0089839809,,18
Nicaragua,1975,Anastasio Somoza Debayle,,39,5,.013809442,.0048964093,,18
Nicaragua,1976,Anastasio Somoza Debayle,,40,4,.015590576,.0045135356,,18
Nicaragua,1977,Anastasio Somoza Debayle,,41,4,.016902627,.0039312812,,18
Nicaragua,1978,Anastasio Somoza Debayle,,42,4,.0079984935,.0037420564,,18
Nicaragua,1979,Junta of National Reconstruction,,43,4,-.023684852,.0047615436,,18
Nicaragua,1980,Junta of National Reconstruction,,1,4,-.13494879,.0080184052,,18
Nicaragua,1981,Junta of National Reconstruction,,2,4,-.081863821,.0054643569,,18
Nicaragua,1982,Junta of National Reconstruction,,3,3,-.070182614,.0024441606,,18
Nicaragua,1983,Junta of National Reconstruction,,4,3,-.052426931,.00015366705,,18
Nicaragua,1984,Junta of National Reconstruction,,5,4,-.050427929,.00007351354,,18
Nicaragua,1985,José Daniel Ortega Saavedra,0,6,4,-.052329231,.00086794858,,18
Nicaragua,1986,José Daniel Ortega Saavedra,0,7,3,-.049837943,.00015522126,,18
Nicaragua,1987,José Daniel Ortega Saavedra,0,8,4,-.047429893,,,17
Nicaragua,1988,José Daniel Ortega Saavedra,0,9,5,-.05695666,.00057044189,,17
Nicaragua,1989,José Daniel Ortega Saavedra,0,10,4,-.032120343,.0060855616,,17
Nicaragua,1990,Violeta Barrios Torres de Chamorro,0,11,8,-.036072221,.0026858971,,17
Nicaragua,1991,Violeta Barrios Torres de Chamorro,0,1,8,-.024248663,.0073754638,,17
Nicaragua,1992,Violeta Barrios Torres de Chamorro,0,2,7,-.02298498,.0052365637,,17
Nicaragua,1993,Violeta Barrios Torres de Chamorro,0,3,5,-.024262689,.015704287,,17
Nicaragua,1994,Violeta Barrios Torres de Chamorro,0,4,5,-.017576851,.0032671166,50.41,17
Nicaragua,1995,Violeta Barrios Torres de Chamorro,0,5,6,-.0086711943,.0027113496,49.375999,16
Nicaragua,1996,Violeta Barrios Torres de Chamorro,0,6,8,-.0014729588,.0022968659,48.342003,16
Nicaragua,1997,José Arnoldo Alemán Lacayo,0,7,8,.001186836,.0036671567,47.308002,16
Nicaragua,1998,José Arnoldo Alemán Lacayo,0,8,9,.0031239409,.001851148,46.274002,16
Nicaragua,1999,José Arnoldo Alemán Lacayo,0,9,8,.0080617703,.0019470255,45.240002,16
Nicaragua,2000,José Arnoldo Alemán Lacayo,0,10,8,.012852601,.0033901453,44.530003,16
Nicaragua,2001,José Arnoldo Alemán Lacayo,0,11,8,.016837368,.0032836827,43.82,16
Nicaragua,2002,Enrique José Bolaños Geyer,0,12,8,.018256046,.0065040495,43.110001,16
Nicaragua,2003,Enrique José Bolaños Geyer,0,13,8,.022249486,.0027193169,,16
Nicaragua,2004,Enrique José Bolaños Geyer,0,14,8,.02530768,.0032442703,,16
Nicaragua,2005,Enrique José Bolaños Geyer,0,15,8,.024688801,.0041307304,,16
Nicaragua,2006,Enrique José Bolaños Geyer,0,16,8,.023113072,,,
Nicaragua,2007,José Daniel Ortega Saavedra,0,17,8,.022986524,,,
Nicaragua,2008,José Daniel Ortega Saavedra,0,18,7,.023032334,,,
Nicaragua,2009,José Daniel Ortega Saavedra,0,19,6,.015480998,,,
